name,path,case,prefix,case_id,sample_set,energy_features
A10_case1_1_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A10\case1_1\sample_sample\A10_case1_1_sample_4_1_resampled.wav,case1,case1_1,sample_sample,case1,1.2386144989467311
A2_case2_3_sample_16_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A2\case2_3\sample_sample\A2_case2_3_sample_16_2_resampled.wav,case2,case2_3,sample_sample,case2,209.67097788092988
E6_case3_8_sample_47_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E6\case3_8\sample_sample\E6_case3_8_sample_47_2_resampled.wav,case3,case3_8,sample_sample,case3,169.6721391098273
E7_case2_4_sample_24_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E7\case2_4\sample_sample\E7_case2_4_sample_24_2_resampled.wav,case2,case2_4,sample_sample,case2,577.1077437520308
A6_case4_1_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A6\case4_1\sample_sample\A6_case4_1_sample_3_1_resampled.wav,case4,case4_1,sample_sample,case4,533.9332361277624
A8_case1_2_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A8\case1_2\sample_sample\A8_case1_2_sample_4_1_resampled.wav,case1,case1_2,sample_sample,case1,0.8773212329797389
E2_case4_4_sample_22_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E2\case4_4\sample_sample\E2_case4_4_sample_22_1_resampled.wav,case4,case4_4,sample_sample,case4,302.03232451108556
A4_case4_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A4\case4_2\sample_sample\A4_case4_2_sample_11_2_resampled.wav,case4,case4_2,sample_sample,case4,396.66440495232087
A9_case3_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A9\case3_2\sample_sample\A9_case3_2_sample_11_2_resampled.wav,case3,case3_2,sample_sample,case3,192.12070646686925
A9_case2_4_sample_22_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A9\case2_4\sample_sample\A9_case2_4_sample_22_2_resampled.wav,case2,case2_4,sample_sample,case2,191.73252980332293
E9_case1_1_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E9\case1_1\sample_sample\E9_case1_1_sample_12_2_resampled.wav,case1,case1_1,sample_sample,case1,0.19024056025048708
A9_case4_10_sample_56_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A9\case4_10\sample_sample\A9_case4_10_sample_56_1_resampled.wav,case4,case4_10,sample_sample,case4,444.06346445077315
E10_case3_5_sample_28_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E10\case3_5\sample_sample\E10_case3_5_sample_28_2_resampled.wav,case3,case3_5,sample_sample,case3,139.70759954252244
E6_case3_5_sample_25_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E6\case3_5\sample_sample\E6_case3_5_sample_25_2_resampled.wav,case3,case3_5,sample_sample,case3,169.65355841901624
E9_case4_5_sample_30_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E9\case4_5\sample_sample\E9_case4_5_sample_30_2_resampled.wav,case4,case4_5,sample_sample,case4,129.3653950735855
A4_case2_1_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A4\case2_1\sample_sample\A4_case2_1_sample_4_1_resampled.wav,case2,case2_1,sample_sample,case2,885.4364573481869
A5_case2_3_sample_15_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A5\case2_3\sample_sample\A5_case2_3_sample_15_2_resampled.wav,case2,case2_3,sample_sample,case2,443.81622372166163
E8_case3_4_sample_21_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E8\case3_4\sample_sample\E8_case3_4_sample_21_1_resampled.wav,case3,case3_4,sample_sample,case3,535.9798167819102
E10_case3_8_sample_43_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E10\case3_8\sample_sample\E10_case3_8_sample_43_2_resampled.wav,case3,case3_8,sample_sample,case3,139.69063538701022
A5_case3_5_sample_30_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A5\case3_5\sample_sample\A5_case3_5_sample_30_2_resampled.wav,case3,case3_5,sample_sample,case3,443.95921301794976
A1_case4_4_sample_20_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A1\case4_4\sample_sample\A1_case4_4_sample_20_1_resampled.wav,case4,case4_4,sample_sample,case4,245.72433951404773
E4_case4_2_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E4\case4_2\sample_sample\E4_case4_2_sample_12_2_resampled.wav,case4,case4_2,sample_sample,case4,169.51915665789625
A8_case4_4_sample_22_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A8\case4_4\sample_sample\A8_case4_4_sample_22_1_resampled.wav,case4,case4_4,sample_sample,case4,2256.8993389039388
A10_case2_4_sample_21_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A10\case2_4\sample_sample\A10_case2_4_sample_21_2_resampled.wav,case2,case2_4,sample_sample,case2,995.0617851020223
A5_case2_4_sample_23_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A5\case2_4\sample_sample\A5_case2_4_sample_23_2_resampled.wav,case2,case2_4,sample_sample,case2,443.9121022858044
E4_case1_1_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E4\case1_1\sample_sample\E4_case1_1_sample_3_1_resampled.wav,case1,case1_1,sample_sample,case1,69.09392507207599
E5_case1_2_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E5\case1_2\sample_sample\E5_case1_2_sample_3_1_resampled.wav,case1,case1_2,sample_sample,case1,0.19476613567027812
A5_case4_11_sample_64_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A5\case4_11\sample_sample\A5_case4_11_sample_64_2_resampled.wav,case4,case4_11,sample_sample,case4,444.24622217683253
E7_case4_10_sample_57_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E7\case4_10\sample_sample\E7_case4_10_sample_57_1_resampled.wav,case4,case4_10,sample_sample,case4,1440.8567383440281
A2_case4_5_sample_29_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A2\case4_5\sample_sample\A2_case4_5_sample_29_2_resampled.wav,case4,case4_5,sample_sample,case4,209.63652001354674
A10_case4_11_sample_66_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A10\case4_11\sample_sample\A10_case4_11_sample_66_2_resampled.wav,case4,case4_11,sample_sample,case4,993.7117433981637
E4_case4_2_sample_7_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E4\case4_2\sample_sample\E4_case4_2_sample_7_2_resampled.wav,case4,case4_2,sample_sample,case4,169.51800783790924
A1_case3_2_sample_11_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A1\case3_2\sample_sample\A1_case3_2_sample_11_2_resampled.wav,case3,case3_2,sample_sample,case3,146.09335699538724
E4_case3_7_sample_37_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_7\sample_sample\E4_case3_7_sample_37_1_resampled.wav,case3,case3_7,sample_sample,case3,822.1836693976475
E4_case3_11_sample_66_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_11\sample_sample\E4_case3_11_sample_66_2_resampled.wav,case3,case3_11,sample_sample,case3,169.50768086842564
E6_case4_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E6\case4_1\sample_sample\E6_case4_1_sample_2_1_resampled.wav,case4,case4_1,sample_sample,case4,378.96617055015736
E2_case2_4_sample_24_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E2\case2_4\sample_sample\E2_case2_4_sample_24_2_resampled.wav,case2,case2_4,sample_sample,case2,336.2734185677206
E3_case3_1_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E3\case3_1\sample_sample\E3_case3_1_sample_1_1_resampled.wav,case3,case3_1,sample_sample,case3,207.9876524830079
A6_case3_4_sample_19_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A6\case3_4\sample_sample\A6_case3_4_sample_19_1_resampled.wav,case3,case3_4,sample_sample,case3,533.9840297171829
E9_case3_11_sample_64_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E9\case3_11\sample_sample\E9_case3_11_sample_64_2_resampled.wav,case3,case3_11,sample_sample,case3,129.37300889597873
A4_case2_2_sample_10_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A4\case2_2\sample_sample\A4_case2_2_sample_10_1_resampled.wav,case2,case2_2,sample_sample,case2,885.4367476957589
E9_case4_11_sample_66_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E9\case4_11\sample_sample\E9_case4_11_sample_66_2_resampled.wav,case4,case4_11,sample_sample,case4,129.37045519992034
E4_case3_1_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_1\sample_sample\E4_case3_1_sample_1_1_resampled.wav,case3,case3_1,sample_sample,case3,822.1400016039031
A4_case3_4_sample_24_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A4\case3_4\sample_sample\A4_case3_4_sample_24_1_resampled.wav,case3,case3_4,sample_sample,case3,885.3011316080984
A4_case1_1_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A4\case1_1\sample_sample\A4_case1_1_sample_12_2_resampled.wav,case1,case1_1,sample_sample,case1,1.8720873521540398
E6_case2_2_sample_9_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E6\case2_2\sample_sample\E6_case2_2_sample_9_1_resampled.wav,case2,case2_2,sample_sample,case2,378.3441757121032
E9_case4_8_sample_48_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E9\case4_8\sample_sample\E9_case4_8_sample_48_2_resampled.wav,case4,case4_8,sample_sample,case4,129.39215966087903
E3_case4_8_sample_48_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E3\case4_8\sample_sample\E3_case4_8_sample_48_2_resampled.wav,case4,case4_8,sample_sample,case4,255.9202471357352
A10_case3_2_sample_7_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A10\case3_2\sample_sample\A10_case3_2_sample_7_2_resampled.wav,case3,case3_2,sample_sample,case3,994.9813948700389
A2_case3_7_sample_42_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A2\case3_7\sample_sample\A2_case3_7_sample_42_1_resampled.wav,case3,case3_7,sample_sample,case3,812.13613151542
E2_case3_7_sample_39_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E2\case3_7\sample_sample\E2_case3_7_sample_39_1_resampled.wav,case3,case3_7,sample_sample,case3,302.0482412211537
E4_case3_8_sample_47_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_8\sample_sample\E4_case3_8_sample_47_2_resampled.wav,case3,case3_8,sample_sample,case3,169.51469902063255
E10_case3_4_sample_24_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E10\case3_4\sample_sample\E10_case3_4_sample_24_1_resampled.wav,case3,case3_4,sample_sample,case3,771.2066833591465
A5_case3_1_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A5\case3_1\sample_sample\A5_case3_1_sample_1_1_resampled.wav,case3,case3_1,sample_sample,case3,1133.706238165049
A9_case4_11_sample_66_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A9\case4_11\sample_sample\A9_case4_11_sample_66_2_resampled.wav,case4,case4_11,sample_sample,case4,191.87993474403214
E8_case2_4_sample_24_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E8\case2_4\sample_sample\E8_case2_4_sample_24_2_resampled.wav,case2,case2_4,sample_sample,case2,239.56433711791664
E3_case2_2_sample_7_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E3\case2_2\sample_sample\E3_case2_2_sample_7_1_resampled.wav,case2,case2_2,sample_sample,case2,207.97295419864116
A4_case3_5_sample_25_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A4\case3_5\sample_sample\A4_case3_5_sample_25_2_resampled.wav,case3,case3_5,sample_sample,case3,396.77747409662885
E2_case3_1_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E2\case3_1\sample_sample\E2_case3_1_sample_3_1_resampled.wav,case3,case3_1,sample_sample,case3,302.05474871898934
A10_case2_1_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A10\case2_1\sample_sample\A10_case2_1_sample_3_1_resampled.wav,case2,case2_1,sample_sample,case2,771.2451527954689
E11_case1_2_sample_4_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E11\case1_2\sample_sample\E11_case1_2_sample_4_1_resampled.wav,case1,case1_2,sample_sample,case1,0.6285614799290897
E2_case3_4_sample_22_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E2\case3_4\sample_sample\E2_case3_4_sample_22_1_resampled.wav,case3,case3_4,sample_sample,case3,302.04912008962316
E8_case2_4_sample_22_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E8\case2_4\sample_sample\E8_case2_4_sample_22_2_resampled.wav,case2,case2_4,sample_sample,case2,239.5822114134011
A6_case2_2_sample_7_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A6\case2_2\sample_sample\A6_case2_2_sample_7_1_resampled.wav,case2,case2_2,sample_sample,case2,534.0040907003468
E2_case3_5_sample_27_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E2\case3_5\sample_sample\E2_case3_5_sample_27_2_resampled.wav,case3,case3_5,sample_sample,case3,336.26833238436865
A5_case1_1_sample_6_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A5\case1_1\sample_sample\A5_case1_1_sample_6_1_resampled.wav,case1,case1_1,sample_sample,case1,3.574824625274232
E8_case4_8_sample_45_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E8\case4_8\sample_sample\E8_case4_8_sample_45_2_resampled.wav,case4,case4_8,sample_sample,case4,240.13035015347998
A8_case3_10_sample_58_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A8\case3_10\sample_sample\A8_case3_10_sample_58_1_resampled.wav,case3,case3_10,sample_sample,case3,2256.9235415940097
A8_case3_11_sample_66_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A8\case3_11\sample_sample\A8_case3_11_sample_66_2_resampled.wav,case3,case3_11,sample_sample,case3,289.21605164373784
A1_case2_3_sample_14_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A1\case2_3\sample_sample\A1_case2_3_sample_14_2_resampled.wav,case2,case2_3,sample_sample,case2,146.22191366348514
E11_case3_7_sample_39_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_7\sample_sample\E11_case3_7_sample_39_1_resampled.wav,case3,case3_7,sample_sample,case3,291.51439319867785
E2_case2_4_sample_22_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E2\case2_4\sample_sample\E2_case2_4_sample_22_2_resampled.wav,case2,case2_4,sample_sample,case2,336.27862723189855
E9_case3_4_sample_19_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E9\case3_4\sample_sample\E9_case3_4_sample_19_1_resampled.wav,case3,case3_4,sample_sample,case3,670.2978046585077
A8_case4_4_sample_24_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A8\case4_4\sample_sample\A8_case4_4_sample_24_1_resampled.wav,case4,case4_4,sample_sample,case4,2256.887970643102
A1_case1_2_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A1\case1_2\sample_sample\A1_case1_2_sample_2_1_resampled.wav,case1,case1_2,sample_sample,case1,0.4037681720762407
A10_case1_2_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A10\case1_2\sample_sample\A10_case1_2_sample_3_1_resampled.wav,case1,case1_2,sample_sample,case1,1.093596492751999
A4_case4_5_sample_27_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A4\case4_5\sample_sample\A4_case4_5_sample_27_2_resampled.wav,case4,case4_5,sample_sample,case4,396.6356165464259
A2_case1_2_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A2\case1_2\sample_sample\A2_case1_2_sample_1_1_resampled.wav,case1,case1_2,sample_sample,case1,0.27740281140063416
A8_case2_4_sample_20_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A8\case2_4\sample_sample\A8_case2_4_sample_20_2_resampled.wav,case2,case2_4,sample_sample,case2,289.289129561341
A1_case2_1_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A1\case2_1\sample_sample\A1_case2_1_sample_1_1_resampled.wav,case2,case2_1,sample_sample,case2,245.86148177781232
E8_case2_2_sample_8_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E8\case2_2\sample_sample\E8_case2_2_sample_8_1_resampled.wav,case2,case2_2,sample_sample,case2,535.7236429260648
A8_case3_1_sample_5_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A8\case3_1\sample_sample\A8_case3_1_sample_5_1_resampled.wav,case3,case3_1,sample_sample,case3,2256.9699451883926
A8_case3_2_sample_10_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A8\case3_2\sample_sample\A8_case3_2_sample_10_2_resampled.wav,case3,case3_2,sample_sample,case3,289.26159702606617
E8_case4_2_sample_10_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E8\case4_2\sample_sample\E8_case4_2_sample_10_2_resampled.wav,case4,case4_2,sample_sample,case4,240.13637935078793
E2_case3_2_sample_8_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E2\case3_2\sample_sample\E2_case3_2_sample_8_2_resampled.wav,case3,case3_2,sample_sample,case3,336.2758470412546
E7_case4_8_sample_45_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E7\case4_8\sample_sample\E7_case4_8_sample_45_2_resampled.wav,case4,case4_8,sample_sample,case4,576.8664594699613
A6_case3_7_sample_38_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A6\case3_7\sample_sample\A6_case3_7_sample_38_1_resampled.wav,case3,case3_7,sample_sample,case3,533.9531639808466
E8_case3_10_sample_58_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E8\case3_10\sample_sample\E8_case3_10_sample_58_1_resampled.wav,case3,case3_10,sample_sample,case3,537.269248816142
E10_case2_2_sample_8_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E10\case2_2\sample_sample\E10_case2_2_sample_8_1_resampled.wav,case2,case2_2,sample_sample,case2,771.2247110908855
E8_case3_4_sample_22_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E8\case3_4\sample_sample\E8_case3_4_sample_22_1_resampled.wav,case3,case3_4,sample_sample,case3,535.9826617624069
E4_case1_1_sample_9_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E4\case1_1\sample_sample\E4_case1_1_sample_9_2_resampled.wav,case1,case1_1,sample_sample,case1,0.1621858948987267
A10_case2_1_sample_5_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A10\case2_1\sample_sample\A10_case2_1_sample_5_1_resampled.wav,case2,case2_1,sample_sample,case2,771.2600874208983
A5_case3_11_sample_64_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A5\case3_11\sample_sample\A5_case3_11_sample_64_2_resampled.wav,case3,case3_11,sample_sample,case3,444.2239230483731
E10_case4_2_sample_12_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E10\case4_2\sample_sample\E10_case4_2_sample_12_2_resampled.wav,case4,case4_2,sample_sample,case4,139.66217085269815
E10_case1_2_sample_7_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E10\case1_2\sample_sample\E10_case1_2_sample_7_2_resampled.wav,case1,case1_2,sample_sample,case1,0.6970661912987737
E6_case1_1_sample_10_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E6\case1_1\sample_sample\E6_case1_1_sample_10_2_resampled.wav,case1,case1_1,sample_sample,case1,0.19176404076901576
A4_case1_1_sample_10_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A4\case1_1\sample_sample\A4_case1_1_sample_10_2_resampled.wav,case1,case1_1,sample_sample,case1,2.3912007034294334
A4_case4_5_sample_25_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A4\case4_5\sample_sample\A4_case4_5_sample_25_2_resampled.wav,case4,case4_5,sample_sample,case4,396.64091201449355
E1_case2_2_sample_10_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E1\case2_2\sample_sample\E1_case2_2_sample_10_1_resampled.wav,case2,case2_2,sample_sample,case2,642.647944701706
A10_case2_4_sample_19_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A10\case2_4\sample_sample\A10_case2_4_sample_19_2_resampled.wav,case2,case2_4,sample_sample,case2,995.109615786812
E8_case4_7_sample_39_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E8\case4_7\sample_sample\E8_case4_7_sample_39_2_resampled.wav,case4,case4_7,sample_sample,case4,240.14446510151683
E6_case4_4_sample_22_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E6\case4_4\sample_sample\E6_case4_4_sample_22_1_resampled.wav,case4,case4_4,sample_sample,case4,378.97834082570046
A5_case3_7_sample_39_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\A5\case3_7\sample_sample\A5_case3_7_sample_39_1_resampled.wav,case3,case3_7,sample_sample,case3,1134.4736739276948
A1_case1_2_sample_8_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A1\case1_2\sample_sample\A1_case1_2_sample_8_2_resampled.wav,case1,case1_2,sample_sample,case1,0.8517213534663313
A6_case4_1_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\A6\case4_1\sample_sample\A6_case4_1_sample_1_1_resampled.wav,case4,case4_1,sample_sample,case4,533.979205716704
E7_case1_2_sample_3_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E7\case1_2\sample_sample\E7_case1_2_sample_3_1_resampled.wav,case1,case1_2,sample_sample,case1,0.8096661011420565
E4_case3_5_sample_26_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_5\sample_sample\E4_case3_5_sample_26_2_resampled.wav,case3,case3_5,sample_sample,case3,169.49334087337363
E4_case3_5_sample_25_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_5\sample_sample\E4_case3_5_sample_25_2_resampled.wav,case3,case3_5,sample_sample,case3,169.51962808616523
E6_case1_2_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E6\case1_2\sample_sample\E6_case1_2_sample_2_1_resampled.wav,case1,case1_2,sample_sample,case1,0.1770540511092804
A10_case2_2_sample_10_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A10\case2_2\sample_sample\A10_case2_2_sample_10_1_resampled.wav,case2,case2_2,sample_sample,case2,771.2644250347357
E3_case4_11_sample_65_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E3\case4_11\sample_sample\E3_case4_11_sample_65_2_resampled.wav,case4,case4_11,sample_sample,case4,255.94203366461528
E9_case3_7_sample_37_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E9\case3_7\sample_sample\E9_case3_7_sample_37_1_resampled.wav,case3,case3_7,sample_sample,case3,670.3297991997871
E1_case4_1_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E1\case4_1\sample_sample\E1_case4_1_sample_1_1_resampled.wav,case4,case4_1,sample_sample,case4,642.900226628565
E8_case1_1_sample_1_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\E8\case1_1\sample_sample\E8_case1_1_sample_1_1_resampled.wav,case1,case1_1,sample_sample,case1,24.853821183906803
E5_case3_7_sample_37_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E5\case3_7\sample_sample\E5_case3_7_sample_37_1_resampled.wav,case3,case3_7,sample_sample,case3,122.59525896258515
A5_case1_2_sample_5_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A5\case1_2\sample_sample\A5_case1_2_sample_5_1_resampled.wav,case1,case1_2,sample_sample,case1,5.475424737851881
E7_case3_4_sample_19_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E7\case3_4\sample_sample\E7_case3_4_sample_19_1_resampled.wav,case3,case3_4,sample_sample,case3,1440.8431719733292
E2_case2_2_sample_12_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E2\case2_2\sample_sample\E2_case2_2_sample_12_1_resampled.wav,case2,case2_2,sample_sample,case2,302.0477050342763
E7_case2_4_sample_21_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E7\case2_4\sample_sample\E7_case2_4_sample_21_2_resampled.wav,case2,case2_4,sample_sample,case2,577.1151162101521
A1_case1_1_sample_7_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A1\case1_1\sample_sample\A1_case1_1_sample_7_2_resampled.wav,case1,case1_1,sample_sample,case1,1.1713965791689986
E9_case4_2_sample_8_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case4\E9\case4_2\sample_sample\E9_case4_2_sample_8_2_resampled.wav,case4,case4_2,sample_sample,case4,129.3864986938683
E11_case3_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E11\case3_1\sample_sample\E11_case3_1_sample_2_1_resampled.wav,case3,case3_1,sample_sample,case3,291.53861533714604
A5_case2_3_sample_17_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A5\case2_3\sample_sample\A5_case2_3_sample_17_2_resampled.wav,case2,case2_3,sample_sample,case2,443.8571917259839
A2_case1_1_sample_2_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case1\A2\case1_1\sample_sample\A2_case1_1_sample_2_1_resampled.wav,case1,case1_1,sample_sample,case1,1.0167380503891081
E4_case3_4_sample_22_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_4\sample_sample\E4_case3_4_sample_22_1_resampled.wav,case3,case3_4,sample_sample,case3,822.160595958425
E9_case2_1_sample_5_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\E9\case2_1\sample_sample\E9_case2_1_sample_5_1_resampled.wav,case2,case2_1,sample_sample,case2,670.1432869531264
E4_case3_4_sample_23_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case3\E4\case3_4\sample_sample\E4_case3_4_sample_23_1_resampled.wav,case3,case3_4,sample_sample,case3,822.1567604974099
A6_case2_3_sample_13_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A6\case2_3\sample_sample\A6_case2_3_sample_13_2_resampled.wav,case2,case2_3,sample_sample,case2,140.10788648482057
A5_case2_2_sample_10_1,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A5\case2_2\sample_sample\A5_case2_2_sample_10_1_resampled.wav,case2,case2_2,sample_sample,case2,1133.222388129798
A9_case2_4_sample_19_2,data_2k3k_nobandpass_organized_withoutA3A7_dataset\case2\A9\case2_4\sample_sample\A9_case2_4_sample_19_2_resampled.wav,case2,case2_4,sample_sample,case2,191.73044376400958
